text,highlighted
Malaysia,0
M xico,0
Nederland,0
Netherlands (english),0
New zealand,0
Nigeria,0
Norway (english),0
Philippines,0
Singapore,0
South africa,0
Sverige,0
Usa,0
United kingdom,0
